증상,병명
치아 융합 발육 시 인접 치아 융합 형태 치아 교착 치아 뿌리 뼈 경우 부교 치아 기형 중 치아 봉우리 부위 더 경우 충치 발생 위험 양치질 것 수 무치 증 치아 전혀 경우 치아 발육 시 두 개 치아 경우 저 치아 증 치아 수가 정상 경우 과 치아 증 치아 수가 정상 경우 치아 왜소증 치아 크기 정상 경우 뇌하수체 기능 부전 경우 치아 크기 전체 악골 크기 치아 크기 상대 경우 유전 소인 발생 치아 크기 경우 주로 제 구치 상악 영구 측절치 발견 소인증 다운증후군 등 원인 후천 요인 치배 형성 기 방사선 조사 경우 치아 왜소증 발생 수 치아 거대 증 골 형성 부전 증 타우 돈티즘 우상 치관 부 및 내부 치 수강 이의 속 빈 곳 이 치 이의 뿌리 악골 고정 역할 부위 신장 치 은 상대 치아 몸체 형태 치료 필요 단지 치수 치료 신경치료 경우 주의 요한 구루병 인산 효소 증 유전 유 백색 상아 질 등 감별 것 곡치 치아 형태 치아 중앙 부 치관 치 의 경계 부가 경우 주로 상악 절치 위쪽 앞니 발생 곡 제대로 형성 매복 경우 상악 중 절치 맹출하 원인 곡 경우 교정 곡 경우 정상 맹출 교합 지장 주기 때문 낼 필요 쌍생치 치관 개 치 이 개 치관 절 단면 구가 개 치아 치열 궁 내 치아 개수 정상 영구치 유치 더 유전 경향 절치 앞니 견치 송곳니 발생 부위 소구치 어금니 가끔 치관 커서 정상 교합 형성 방해 경우 기적 치관 인접 면 삭제 치료 시행 허친슨 절치 선천성 매독 출생 유아 발견 초기 증상 발견 생후 개월 일부 기형 절치 앞니 치관 모양 원추 절치 중앙 패임 형태 대부분 영구치 절치 유 절치 경우 매우 구치부 어금니 의 경우 교합 결절 상실 구치 상아 질 형성 부전 증 치아 상아 질 형성 이상 충치 발생 가능성 상치 치아 반점 생기 형성 부전 법랑 질 형성 부전 증 치아 가장 바깥쪽 법랑 질 형성 경우 충치 발생 가능성,치아발육및맹출장애
내시경 검사 상 관찰 위장 점막 염증 증상 사람 복통 체중 감소 매우 수 일반 위장 점막 감각 신경 발달 염증 이로 직접 증상 수 소화 불량 위장 부근 불편 감 심 와부 명치 통증 복부 팽만감 식욕부진 트림 구토 오심 감 등 증상 수 위 내시경 소화 궤양 증상 경우 비 궤양 소화 불량,위염
초기 경부 목 부위 통증 위화 감 압박 감 증세 시작 진행 후 종인 대가 점차 신경 압박 팔이 손 저림 통증 감각 저하 근력 저하 시작 점차 다리 근력 저하 및 감각 이상 보행 장애 배뇨 배변 장애 외상 더 악화 더 경우 팔다리 마비 수,후종인대골화증
모야 모야 병 증상 발병 시기 차이 소아 경우 주로 뇌혈관 일시 뇌 기능 장애 일과 혈 발작 주로 감정 때 호흡 뇌혈관 폐색 순간 한쪽 팔다리 힘 증상 증상 수 분 정도 지속 저절로 회복 풍선 리코더 숨 발생 거나 라면 음식 증상 발생 증상 회복 시간 이상 지속 경우 일과 혈 발작 뇌경색 발생 것 의심 두통 증상 주로 아침 때 학교 가기 전 호소 구역 감 구토 동반 학교 가지 시간 더 쉬 호전 양상 세 이하 영아 모야 모야 병 다른 연령 질병 진행 양상 뇌경색 좌우 뇌 연달 발생 주의 요한 중학생 이상 청소년 뇌출혈 발생 두통 의식 저하 보 소아 뇌출혈 대의 성인 첫 증상 뇌출혈 발생 경우 이 따라서 영구 장애 가능성 초기 증상 뇌전증 발작 형태 발생 경우 정밀 검사 성인 간 적 두통 이외 증상 경우 적지,모야모야병
다발 화증 재발 반복 병적 변화 중추신경계 여러 곳 산재 특성 즉 다발 화증 특이 증상 것 병적 증상 위치 질환 증상 및 징후 급성 급성 서서히 호전 경과 가장 증상 감각 증상 초기 증상 과 운동 장애 감각 증상 무감각 느낌 화끈 거림 등 이상 감각 형태 간혹 턱 가슴 앞 때 등 타고 아래 이상 감각 수 운동 장애 병적 증상 위치 반신 마비 하반신마비 사지 마비 등 수 우리나라 비롯 아시아 척수 침투 마비 가장 이로 배뇨 배변 기능 장애 상대 한쪽 시각신경염 다발 화증 초기 증상 발생 질환 경과 동반 경우 매우 대뇌 병적 변화 가장 곳 초기 이로 증상 대부분 우울증 기억 장애 수 질환 진행 인지 기능장 애가 다발 화증 환자 다수 피로 호소 동양인 다발 화증 서양인 형태 발병 빈도 더 임 양상 발병 당시 시각신경 척수 침범 증상 경우 서양인 다발 화증 더 이상 감각 증상 무감각 느낌 화끈 거림 국 적 나타남 운동 장애 반신 마비 하반신마비 사지 마비 마비 동반 배뇨 배변 기능 장애 시각신경염 통증 동반 시력 저하 시야 발성 화증 모든 연령 층 발생 수 주로 세 가장 발생 세 이전 세 이후 발병 다발 반,다발성경화증
영아 식욕 부진 연하 곤란 연하 통 수유 시 등 토혈 빈혈 체중 증가 증상 무 호흡 천명 만성 기침 반복 폐렴 영아 돌연사 증후군 등 호흡기 증상 수 유아기 간 적 구토 증상 그 후 어른 성적 가슴 산 역류 증상,소아위식도역류
교모 세포 종은 매우 종양 이로 뇌압 상승 두통 아침 메 거림 오심 구토 등 성인 경우 경련 자주 발생 이외 종양 자체 종양 동반 뇌 부종 인근 신경 기능 저하 사지 운동 감각 저하 얼굴 마비 언어장애 인지 기능 저하 좌 구분 장애 등 증상 수 신체 일부 신경학 결손 종양 발생 위치 매우 증상 하나 진단 수,교모세포종
증상 위부 장의 폐색 때 발생 수 증상 즉 담즙 쓸개즙 동반 구토 복부팽 배 현상 태변 배출 증상 정상 태변 출생 후 이내 배출 히르슈슈프룽 병 경우 태변 배출 장염 주소 내 고열 구토 설사 복부팽 동반 패혈증 상태 중독 거대 결장 증상 보,히르슈슈프룽병
전형 수색 증 증상 진통 중 분만 후 심폐 기능 상실 저혈압 호흡 곤란 경련 태아 맥 및 태아 가사도 동반 급작 증상 생존 후 파종 혈관 응고 출혈 호흡 곤란 증후군 다기 관 기능 부전 발생 대부분 분만 진통 출산 직후 발생 하나 인공 유산 낙태 양수 천자 술 복부 상 수술 외상 시 발생 보고,양수색전증
딸꾹질 저절로 호전 경우 대부분 지속 딸꾹질 식욕부진 체중 감소 탈수 유발 건강 악 영향 주기도,딸꾹질
혈 종은 은색 자주색 푸른색 검 푸른 색 오른 조직 압력 색 통증 수 혈종,구내혈종
대부분 갑상선암 증상 일부 크기 증가 통증 쉰 목소리 연하곤란 등 압박 증상 등 수,갑상선암
잠복기 대체로 이내 탄저균 피부 통해 감염 때 노출 부위 가려움증 부스럼 및 물집 이후 고름 형성 색 탄저병 이름 탄저균 흡입 호흡기 탄저병 초기 폐렴 가지 형태 탄저병 중 가장 중 증도 사망률 위 장관 감염 감염 동물 날로 때 발생 우리나라 탄저병 소의 날 감염 사례 보고 바 위 장관 감염 발열 복통 피부 병변,탄저병
자존감 거절 대한 계심 이 타인 자기 거부 생각 집착 타인 자기 평가 마음 타인 자기 눈치 조금 보이 모욕감 사회 참여 대인관계 형성 기회 대인관계 형성 어려움 때문 기도 자존심 상하 기도 다른 사람 로부터 은둔 생활 해 우울증 불안장애 타인 대한 분노 등 수 직업 영역 대인관계 요구 직업 종사 수동 분야 일 면담 시 특징 모습 환자 면담 이야기 것 불안 점 또 암시 지적 취약 명확 해석 비판 오인 수 아래 진단 기준 임 양상 제시,회피성성격장애
말 그대로 어딘가 때 통증 자극 신경 자극 대개 경로 가기 때문 통각 상실 촉각 온도 감각 상실 경우,통각상실증(무통증)
특징 증상 손목 통증 정중 신경 지배 부위 엄지 검지 및 중지 및 손바닥 부위 저림 증상 밤 것 유발 증상 수근 관 증후군 일 가능성 더욱 간혹 정중 신경 압박 경우 저림 및 감각 저하 엄지 근육 쇠약 및 위축 증상 통증 감각 이상 및 운동장 애로 볼 수 엄지 검지 중지 손바닥 부위 저리 듯 통증 손 저림 이상 감각 호소 통증 및 이상 감각 성격 경우 동안 손목 때 해당 부위 저림 유발 기도 손목 때 증상 유발 기도 경우 도중 손 듯 통증 잠 난 후 손목 터 것 손 손목 동작 계속 통증 경우 야간 통곡 질병 정도 진행 엄지 쪽 감각 엄지 근육 위약 쇠약 및 위축 손 힘 손목 것 운동 마비 증세 발생 손가락 및 손바닥 것 부종 감 호소 하나 일반 실제 찬물 손 날씨 손끝 시리 증상 관찰 수근 관 증후군 감각 하와 통증 분포,수근관증후군
가와사키 병 전형 임 증상 경우 비 전형 특징 증상 모두 경우 전형 증상 이상 고열 사지 말단 부종 피부 모양 발진 양 안구 결막 충혈 입술 홍조 및 균열 딸기 모양 혀 구강 점막 발 비화 농성 경부 임파절 종창 접종 부위 발 발열 대개 항생제 반응 치료 대개 주 이상 지속 경우 주 동안 열 초기 경우 설사 복통 두통 소화 장애 기침 등 이 때 심장 침범 심근 염 경 심낭 삼 증 판막 역류 등 관찰 급성 주 후 급 성기 열 비롯 급 성기 증상 거의 급성 특징 손가락 발가락 끝 항문 주위 막 낙설 보이 혈소판 수가 증가 관상 동맥 관상동맥 류 이로 급사 위험 가장 시기 거대 관상 동맥 류 파열 협착 혈전 형성 폐쇄 심근 경색 위험 합병증 회복기 모든 임 증상 시작 시기 혈액 검사 정상화,가와사키병
쥐 근육 수축 느낌 통증 경우 그 중 종아리 경우 따라서 근육 수축 해당 부위 종 기도,쥐(Cramp)
감염증 증상 서서히 진행 경향 척추 자체 주변 조직 염증 및 괴사 세포 조직 일부 죽음 로 감염 부위 부분 통증 발열 권태 감 체중 감소 등 신체 전반 증상 동반 증상 진행 척수 신경 압박 해당 부위 아래쪽 근육 힘 감각 저하 저림 방사 통 신경 조직 사방 통증 이 수,척추결핵
비감 염성 척수염 특발횡 단척 수염 경우 증상 발현 후 사이 증상 최고 도달 임 상적 경과 보이 반면 사람 세포 림프 친 바이러스 유형 과 유형 등 경우 좀 더 서서히 진행 과정 이 임 양상 원인 질환 일부 서서히 진행 수 시간 수일 비교 진행 등 차이 수 대부분 척수염 진행 근력 약화 감각 이상 건 반사 항진 배변 및 배뇨 장애 등 조합 척수염 기본 병변 위치 척수 분절 위치 몸 높이 때 일정 높이 이하 감각 변화 감각 수준 것 특징 환자 배꼽 아래 감각 저하 호소 가슴 아래 통증 발생 호소 감각 이상은 침범 부위 온도 감각 통증 감각 진동 감각 위치 감각 변화 수 병 소가 경추 목뼈 등 좀 더 부위 위치 경우 고개 때 찌릿 러미 트 징후 를 호소 또한 감각 증상 외 병변 위치 팔 다리 때론 팔 다리 모두 위약 발생 수 자세 불 안정 보행 장애 동반 수 그 외 배변 및 배뇨 장애 발생 요실금 탓 방광 변비 변실금 등 동반 자율 기능 장애 관련 혈압 조절 기능 소실 발 장애 발생 증상 양 성 발생 수 반드시 대칭 발생,척수염
혈전 증 발생 장기 위치 및 발생 혈관 종류 매우 증상 발생 수 동맥 혈전 증 발생 경우 신체 조직 혈액 제대로 공급 말초 혈류 때 발생 수 혈 증상 주 정맥 혈전 증 발생 경우 혈액 말초 도달 심장 발생 수 혈 충혈 증상 주 동맥 혈전 증 급성 심근 경색 증 가슴 통증 호흡 곤란 의식 소실 등 뇌졸중 두통 의식 소실 운동 이상 감각 이상 성격 변화 시력 저하 간질 발작 등 폐 혈전 증 호흡 곤란 가슴 통증 의식 소실 등 급성 말초 동맥 폐쇄증 팔 다리 통증 짐 등 정맥 혈전 증 심 부정맥 혈전 증 다리 증상 다리 통증 등 간문맥 혈전 증 복수 전신 증상 등 급성 신장 정맥 폐쇄증 혈뇨 단백뇨 변량 감소 등 뇌 정맥동 혈전 증 두통 의식 소실 운동 이상 감각 이상 성격 변화 시력 저하 간질 발작 등 중심 망막 정맥 폐쇄 시력 저하,혈전증
간부전 간염 간경변증 혼 면서 증상 발현 눈 흰자위 피부 노란색 검 녹색 황달 복수 차서 복부 팽 식도 정맥 류 위정 맥류 등 출혈 간성 혼수 등 이 피로 전신 근육통 등 호소 급성 간부전 황달 등 첫 증상 이후 주 이내 간성 혼수 생기 간의 단백질 합성 능력 만성 간부전 만성 간질 환 간경변증 발생 이 서서히 간 기능 악화 진행,간부전
복부비만 자체 증상 거의 합병증 여러 가지 증상 대표 역류성 식도염 생기 신물 증상 등 호소 수 복부비만 무릎 관절염 무릎 통증 것,복부비만
죽 동맥경화 혈관 그 혈관 담당 말 초로 혈액 순환 장애 혈관 증상 죽 동맥경화 주로 심장 혈액 공급 관상동맥 심장 혈관 뇌 혈액 공급 뇌 동맥 경동맥 목 혈관 신장 동맥 및 말초 혈관 침범 이로 협심증 심근경색 일명 심장마비 등 혈 심장질환 뇌경색 뇌출혈 등 뇌졸중 일명 중풍 신장 기능 저하 신부전 및 혈 사지 질환 협심증 은 죽 동맥경화 및 혈전 관상동맥 내부 지름 심장 근육 혈류 공급 장애 경우 말 관상동맥 협심증 환자 휴식 중 정도 심장 근육 혈액 공급 수 운동 거나 일 경우 정신 스트레스 경우 심장 더 일 혈액 영양분 산소 의 양 증가 협심증 환자 경우 관상동맥 상황 혈액 공급 증가 데 한계 따라서 상대 심장 혈액량 심장 필요 양보 상태 가슴 통증 때 휴식 취하 심장 요구 혈액량 감소 증상 심근경색증 은 보통 죽 동맥경화 협착 관상동맥 갑자기 혈전 심장 근육 혈류 차단 발생 이 경우 휴식 취하 더라도 가슴 통증 심장 근육 혈액 이상 공급 해당 부위 심장 근육 세포 그 부위 기능 심장 펌프 기능 감소 심부전 심장 기능 저하 상태 진행 수 급사 심장 돌연사 란 말 그대로 증상 이내 사망 경우 말 말초 혈관 폐쇄 질환 말초 혈관 대동맥 대정맥 동맥 정맥 림프관 말 주로 죽 동맥경화 혈관 협착되어 해당 혈관 혈류 공급 장기 기능 손상 생기 절단 및 사망 수 말초 혈관 폐쇄 동맥 다리 동맥 경우 가장 동맥 폐쇄성 질환 종종 디스크 추간판 탈출 증 증상 감별 수 두 경우 증상 다음 동맥 폐쇄성 질환 디스크 추간판 탈출 증 의 증상 차이 증상 유발 동맥 폐쇄 걸 때 증상 유발 디스크 걸 때 장시간 때 증상 유발 통증 양상 동맥 폐쇄 통증 듯 느낌 느낌 디스크 찌릿하거 느낌 통증 양 성 동맥 폐쇄 증상 좌우 양 경우 간혹 디스크 대부분 경우 양 성 증상 유발 거리 동맥 폐쇄 증상 유발 거리 대개 디스크 가변 맥박 동맥 폐쇄 맥박 감소 디스크 정상 증상 완화 동맥 폐쇄 보행 때 증상 완화 디스크 몸 앞 때 증상 완화 특징 경화 반 파열 혈전 형성 동맥 죽 상경 화가 발생 혈관 단면도 죽 상경 화가 발생 혈관 단면도,죽상동맥경화증
